Time,Flow_Rate,Pressure
0.085,687.352242440134,300000
0.086,687.209105209151,300000
0.087,687.075466721245,300000
0.088,686.950708475906,300000
0.089,686.834250735214,300000
0.09,686.725550285543,300000
0.091,686.624098304515,300000
0.092,686.529418331287,300000
0.093,686.441064337869,300000
0.094,686.358618898865,300000
0.095,686.281691456737,300000
0.096,686.2099166795,300000
0.097,686.142952907587,300000
0.098,686.080480686505,300000
0.099,686.02220138183,300000
0.1,685.967835873052,300000
0.101,685.917123322773,300000
0.102,685.869820017772,300000
0.103,685.825698278504,300000
0.104,685.784545433648,300000
0.105,685.746162856414,300000
0.106,685.710365059378,300000
0.107,685.67697884475,300000
0.108,685.645842507047,300000
0.109,685.616805085286,300000
0.11,685.589725661909,300000
0.111,685.564472705771,300000
0.112,685.540923456647,300000
0.113,685.518963348831,300000
0.114,685.498485471493,300000
0.115,685.479390063627,300000
0.116,685.461584041469,300000
0.117,685.444980556424,300000
0.118,685.429498581632,300000
0.119,685.415062525385,300000
0.12,685.401601869743,300000
0.121,685.389050832753,300000
0.122,685.377348052797,300000
0.123,685.366436293659,300000
0.124,685.356262168997,300000
0.125,685.346775884977,300000
0.126,685.337930999906,300000
0.127,685.329684199762,300000
0.128,685.321995088604,300000
0.129,685.314825992886,300000
0.13,685.308141778778,300000
0.131,685.301909681638,300000
0.132,685.296099146846,300000
0.133,685.290681681258,300000
0.134,685.285630714565,300000
0.135,685.280921469931,300000
0.136,685.276530843269,300000
0.137,685.272437290612,300000
0.138,685.268620723018,300000
0.139,685.265062408526,300000
0.14,685.261744880687,300000
0.141,685.258651853241,300000
0.142,685.255768140514,300000
0.143,685.253079583175,300000
0.144,685.250572978979,300000
0.145,685.248236018169,300000
0.146,685.24605722323,300000
0.147,685.244025892691,300000
0.148,685.242132048721,300000
0.149,685.240366388248,300000
0.15,685.238720237377,300000
0.151,685.237185508881,300000
0.152,685.235754662553,300000
0.153,685.234420668244,300000
0.154,685.233176971381,300000
0.155,685.232017460821,300000
0.156,685.230936438875,300000
0.157,685.22992859335,300000
0.158,685.228988971486,300000
0.159,685.228112955645,300000
0.16,685.227296240652,300000
0.161,685.226534812659,300000
0.162,685.225824929442,300000
0.163,685.225163102025,300000
0.164,685.224546077551,300000
0.165,685.223970823307,300000
0.166,685.223434511829,300000
0.167,685.22293450702,300000
0.168,685.222468351197,300000
0.169,685.222033753021,300000
0.17,685.221628576244,300000
0.171,685.221250829209,300000
0.172,685.220898655067,300000
0.173,685.220570322658,300000
0.174,685.220264218,300000
0.175,685.219978836361,300000
0.176,685.219712774868,300000
0.177,685.219464725607,300000
0.178,685.2192334692,300000
0.179,685.219017868813,300000
0.18,685.218816864567,300000
0.181,685.218629468332,300000
0.182,685.218454758868,300000
0.183,685.218291877297,300000
0.184,685.218140022885,300000
0.185,685.217998449105,300000
0.186,685.217866459964,300000
0.187,685.217743406588,300000
0.188,685.217628684029,300000
0.189,685.217521728294,300000
0.19,685.217422013568,300000
0.191,685.217329049634,300000
0.192,685.217242379464,300000
0.193,685.217161576966,300000
0.194,685.217086244898,300000
0.195,685.217016012908,300000
0.196,685.216950535717,300000
0.197,685.216889491423,300000
0.198,685.216832579914,300000
0.199,685.216779521398,300000
0.2,685.216730055022,300000
0.201,685.216683937596,300000
0.202,685.216640942391,300000
0.203,685.216600858031,300000
0.204,685.216563487446,300000
0.205,685.216528646912,300000
0.206,685.216496165139,300000
0.207,685.216465882438,300000
0.208,685.216437649927,300000
0.209,685.216411328806,300000
0.21,685.216386789671,300000
0.211,685.216363911879,300000
0.212,685.216342582954,300000
0.213,685.216322698035,300000
0.214,685.216304159361,300000
0.215,685.21628687579,300000
0.216,685.216270762347,300000
0.217,685.216255739815,300000
0.218,685.216241734336,300000
0.219,685.216228677053,300000
0.22,685.216216503773,300000
0.221,685.216205154648,300000
0.222,685.216194573879,300000
0.223,685.216184709448,300000
0.224,685.216175512858,300000
0.225,685.216166938895,300000
0.226,685.216158945406,300000
0.227,685.216151493091,300000
0.228,685.216144545312,300000
0.229,685.216138067911,300000
0.23,685.216132029043,300000
0.231,685.216126399018,300000
0.232,685.216121150156,300000
0.233,685.216116256652,300000
0.234,685.216111694449,300000
0.235,685.216107441115,300000
0.236,685.21610347574,300000
0.237,685.216099778829,300000
0.238,685.216096332206,300000
0.239,685.216093118926,300000
0.24,685.216090123192,300000
0.241,685.216087330275,300000
0.242,685.216084726443,300000
0.243,685.216082298897,300000
0.244,685.216080035699,300000
0.245,685.216077925725,300000
0.246,685.2160759586,300000
0.247,685.216074124654,300000
0.248,685.216072414869,300000
0.249,685.21607082084,300000
0.25,685.21606933473,300000
0.251,685.216067949233,300000
0.252,685.216066657536,300000
0.253,685.21606545329,300000
0.254,685.216064330574,300000
0.255,685.216063283867,300000
0.256,685.216062308025,300000
0.257,685.21606139825,300000
0.258,685.216060550068,300000
0.259,685.216059759309,300000
0.26,685.216059022087,300000
0.261,685.216058334776,300000
0.262,685.216057693997,300000
0.263,685.2160570966,300000
0.264,685.216056539649,300000
0.265,685.216056020403,300000
0.266,685.216055536312,300000
0.267,685.216055084995,300000
0.268,685.216054664233,300000
0.269,685.216054271958,300000
0.27,685.21605390624,300000
0.271,685.216053565281,300000
0.272,685.216053247407,300000
0.273,685.216052951053,300000
0.274,685.216052674763,300000
0.275,685.216052417179,300000
0.276,685.216052177033,300000
0.277,685.216051953145,300000
0.278,685.216051744416,300000
0.279,685.216051549818,300000
0.28,685.216051368394,300000
0.281,685.216051199253,300000
0.282,685.216051041563,300000
0.283,685.21605089455,300000
0.284,685.216050757489,300000
0.285,685.216050629708,300000
0.286,685.216050510577,300000
0.287,685.216050399512,300000
0.288,685.216050295967,300000
0.289,685.216050199431,300000
0.29,685.216050109432,300000
0.291,685.216050025525,300000
0.292,685.216049947299,300000
0.293,685.216049874369,300000
0.294,685.216049806377,300000
0.295,685.216049742988,300000
0.296,685.21604968389,300000
0.297,685.216049628794,300000
0.298,685.216049577427,300000
0.299,685.216049529538,300000
0.3,685.216049484892,300000
0.301,685.216049443268,300000
0.302,685.216049404462,300000
0.303,685.216049368283,300000
0.304,685.216049334554,300000
0.305,685.216049303108,300000
0.306,685.216049273791,300000
0.307,685.216049246459,300000
0.308,685.216049220977,300000
0.309,685.216049197221,300000
0.31,685.216049175073,300000
0.311,685.216049154424,300000
0.312,685.216049135174,300000
0.313,685.216049117226,300000
0.314,685.216049100494,300000
0.315,685.216049084895,300000
0.316,685.216049070351,300000
0.317,685.216049056792,300000
0.318,685.216049044152,300000
0.319,685.216049032367,300000
0.32,685.21604902138,300000
0.321,685.216049011136,300000
0.322,685.216049001586,300000
0.323,685.216048992683,300000
0.324,685.216048984383,300000
0.325,685.216048976644,300000
0.326,685.21604896943,300000
0.327,685.216048962703,300000
0.328,685.216048956433,300000
0.329,685.216048950586,300000
0.33,685.216048945136,300000
0.331,685.216048940055,300000
0.332,685.216048935317,300000
0.333,685.2160489309,300000
0.334,685.216048926783,300000
0.335,685.216048922944,300000
0.336,685.216048919365,300000
0.337,685.216048916028,300000
0.338,685.216048912918,300000
0.339,685.216048910017,300000
0.34,685.216048907314,300000
0.341,685.216048904793,300000
0.342,685.216048902442,300000
0.343,685.216048900252,300000
0.344,685.216048898208,300000
0.345,685.216048896304,300000
0.346,685.216048894529,300000
0.347,685.216048892874,300000
0.348,685.216048891331,300000
0.349,685.216048889892,300000
0.35,685.216048888551,300000
0.351,685.2160488873,300000
0.352,685.216048886134,300000
0.353,685.216048885047,300000
0.354,685.216048884034,300000
0.355,685.216048883089,300000
0.356,685.216048882208,300000
0.357,685.216048881387,300000
0.358,685.216048880622,300000
0.359,685.216048879908,300000
0.36,685.216048879243,300000
0.361,685.216048878622,300000
0.362,685.216048878622,300000
0.363,685.216048878622,300000
0.364,685.216048878622,300000
0.365,685.216048878622,300000
0.366,685.216048878622,300000
0.367,685.216048878622,300000
0.368,685.216048878622,300000
0.369,685.216048878622,300000
0.37,685.216048878622,300000
0.371,685.216048878622,300000
0.372,685.216048878622,300000
0.373,685.216048878622,300000
0.374,685.216048878622,300000
0.375,685.216048878622,300000
0.376,685.216048878622,300000
0.377,685.216048878622,300000
0.378,685.216048878622,300000
0.379,685.216048878622,300000
0.38,685.216048878622,300000
0.381,685.216048878622,300000
0.382,685.216048878622,300000
0.383,685.216048878622,300000
0.384,685.216048878622,300000
0.385,685.216048878622,300000
0.386,685.216048878622,300000
0.387,685.216048878622,300000
0.388,685.216048878622,300000
0.389,685.216048878622,300000
0.39,685.216048878622,300000
0.391,685.216048878622,300000
0.392,685.216048878622,300000
0.393,685.216048878622,300000
0.394,685.216048878622,300000
0.395,685.216048878622,300000
0.396,685.216048878622,300000
0.397,685.216048878622,300000
0.398,685.216048878622,300000
0.399,685.216048878622,300000
0.4,685.216048878622,300000
0.401,685.216048878622,300000
0.402,685.216048878622,300000
0.403,685.216048878622,300000
0.404,685.216048878622,300000
0.405,685.216048878622,300000
0.406,685.216048878622,300000
0.407,685.216048878622,300000
0.408,685.216048878622,300000
0.409,685.216048878622,300000
0.41,685.216048878622,300000
0.411,685.216048878622,300000
0.412,685.216048878622,300000
0.413,685.216048878622,300000
0.414,685.216048878622,300000
0.415,685.216048878622,300000
0.416,685.216048878622,300000
0.417,685.216048878622,300000
0.418,685.216048878622,300000
0.419,685.216048878622,300000
0.42,685.216048878622,300000
0.421,685.216048878622,300000
0.422,685.216048878622,300000
0.423,685.216048878622,300000
0.424,685.216048878622,300000
0.425,685.216048878622,300000
0.426,685.216048878622,300000
0.427,685.216048878622,300000
0.428,685.216048878622,300000
0.429,685.216048878622,300000
0.43,685.216048878622,300000
0.431,685.216048878622,300000
0.432,685.216048878622,300000
0.433,685.216048878622,300000
0.434,685.216048878622,300000
0.435,685.216048878622,300000
0.436,685.216048878622,300000
0.437,685.216048878622,300000
0.438,685.216048878622,300000
0.439,685.216048878622,300000
0.44,685.216048878622,300000
0.441,685.216048878622,300000
0.442,685.216048878622,300000
0.443,685.216048878622,300000
0.444,685.216048878622,300000
0.445,685.216048878622,300000
0.446,685.216048878622,300000
0.447,685.216048878622,300000
0.448,685.216048878622,300000
0.449,685.216048878622,300000
0.45,685.216048878622,300000
0.451,685.216048878622,300000
0.452,685.216048878622,300000
0.453,685.216048878622,300000
0.454,685.216048878622,300000
0.455,685.216048878622,300000
0.456,685.216048878622,300000
0.457,685.216048878622,300000
0.458,685.216048878622,300000
0.459,685.216048878622,300000
0.46,685.216048878622,300000
0.461,685.216048878622,300000
0.462,685.216048878622,300000
0.463,685.216048878622,300000
0.464,685.216048878622,300000
0.465,685.216048878622,300000
0.466,685.216048878622,300000
0.467,685.216048878622,300000
0.468,685.216048878622,300000
0.469,685.216048878622,300000
0.47,685.216048878622,300000
0.471,685.216048878622,300000
0.472,685.216048878622,300000
0.473,685.216048878622,300000
0.474,685.216048878622,300000
0.475,685.216048878622,300000
0.476,685.216048878622,300000
0.477,685.216048878622,300000
0.478,685.216048878622,300000
0.479,685.216048878622,300000
0.48,685.216048878622,300000
0.481,685.216048878622,300000
0.482,685.216048878622,300000
0.483,685.216048878622,300000
0.484,685.216048878622,300000
0.485,685.216048878622,300000
0.486,685.216048878622,300000
0.487,685.216048878622,300000
0.488,685.216048878622,300000
0.489,685.216048878622,300000
0.49,685.216048878622,300000
0.491,685.216048878622,300000
0.492,685.216048878622,300000
0.493,685.216048878622,300000
0.494,685.216048878622,300000
0.495,685.216048878622,300000
0.496,685.216048878622,300000
0.497,685.216048878622,300000
0.498,685.216048878622,300000
0.499,685.216048878622,300000
0.5,685.216048878622,300000
0.501,685.216048878622,300000
0.502,685.216048878622,300000
0.503,685.216048878622,300000
0.504,685.216048878622,300000
0.505,685.216048878622,300000
0.506,685.216048878622,300000
0.507,685.216048878622,300000
0.508,685.216048878622,300000
0.509,685.216048878622,300000
0.51,685.216048878622,300000
0.511,685.216048878622,300000
0.512,685.216048878622,300000
0.513,685.216048878622,300000
0.514,685.216048878622,300000
0.515,685.216048878622,300000
0.516,685.216048878622,300000
0.517,685.216048878622,300000
0.518,685.216048878622,300000
0.519,685.216048878622,300000
0.52,685.216048878622,300000
0.521,685.216048878622,300000
0.522,685.216048878622,300000
0.523,685.216048878622,300000
0.524,685.216048878622,300000
0.525,685.216048878622,300000
0.526,685.216048878622,300000
0.527,685.216048878622,300000
0.528,685.216048878622,300000
0.529,685.216048878622,300000
0.53,685.216048878622,300000
0.531,685.216048878622,300000
0.532,685.216048878622,300000
0.533,685.216048878622,300000
0.534,685.216048878622,300000
0.535,685.216048878622,300000
0.536,685.216048878622,300000
0.537,685.216048878622,300000
0.538,685.216048878622,300000
0.539,685.216048878622,300000
0.54,685.216048878622,300000
0.541,685.216048878622,300000
0.542,685.216048878622,300000
0.543,685.216048878622,300000
0.544,685.216048878622,300000
0.545,685.216048878622,300000
0.546,685.216048878622,300000
0.547,685.216048878622,300000
0.548,685.216048878622,300000
0.549,685.216048878622,300000
0.55,685.216048878622,300000
0.551,685.216048878622,300000
0.552,685.216048878622,300000
0.553,685.216048878622,300000
0.554,685.216048878622,300000
0.555,685.216048878622,300000
0.556,685.216048878622,300000
0.557,685.216048878622,300000
0.558,685.216048878622,300000
0.559,685.216048878622,300000
0.56,685.216048878622,300000
0.561,685.216048878622,300000
0.562,685.216048878622,300000
0.563,685.216048878622,300000
0.564,685.216048878622,300000
0.565,685.216048878622,300000
0.566,685.216048878622,300000
0.567,685.216048878622,300000
0.568,685.216048878622,300000
0.569,685.216048878622,300000
0.57,685.216048878622,300000
0.571,685.216048878622,300000
0.572,685.216048878622,300000
0.573,685.216048878622,300000
0.574,685.216048878622,300000
0.575,685.216048878622,300000
0.576,685.216048878622,300000
0.577,685.216048878622,300000
0.578,685.216048878622,300000
0.579,685.216048878622,300000
0.58,685.216048878622,300000
0.581,685.216048878622,300000
0.582,685.216048878622,300000
0.583,685.216048878622,300000
0.584,685.216048878622,300000
0.585,685.216048878622,300000
0.586,685.216048878622,300000
0.587,685.216048878622,300000
0.588,685.216048878622,300000
0.589,685.216048878622,300000
0.59,685.216048878622,300000
0.591,685.216048878622,300000
0.592,685.216048878622,300000
0.593,685.216048878622,300000
0.594,685.216048878622,300000
0.595,685.216048878622,300000
0.596,685.216048878622,300000
0.597,685.216048878622,300000
0.598,685.216048878622,300000
0.599,685.216048878622,300000
0.6,685.216048878622,300000
0.601,685.216048878622,300000
0.602,685.216048878622,300000
0.603,685.216048878622,300000
0.604,685.216048878622,300000
0.605,685.216048878622,300000
0.606,685.216048878622,300000
0.607,685.216048878622,300000
0.608,685.216048878622,300000
0.609,685.216048878622,300000
0.61,685.216048878622,300000
0.611,685.216048878622,300000
0.612,685.216048878622,300000
0.613,685.216048878622,300000
0.614,685.216048878622,300000
0.615,685.216048878622,300000
0.616,685.216048878622,300000
0.617,685.216048878622,300000
0.618,685.216048878622,300000
0.619,685.216048878622,300000
0.62,685.216048878622,300000
0.621,685.216048878622,300000
0.622,685.216048878622,300000
0.623,685.216048878622,300000
0.624,685.216048878622,300000
0.625,685.216048878622,300000
0.626,685.216048878622,300000
0.627,685.216048878622,300000
0.628,685.216048878622,300000
0.629,685.216048878622,300000
0.63,685.216048878622,300000
0.631,685.216048878622,300000
0.632,685.216048878622,300000
0.633,685.216048878622,300000
0.634,685.216048878622,300000
0.635,685.216048878622,300000
0.636,685.216048878622,300000
0.637,685.216048878622,300000
0.638,685.216048878622,300000
0.639,685.216048878622,300000
0.64,685.216048878622,300000
0.641,685.216048878622,300000
0.642,685.216048878622,300000
0.643,685.216048878622,300000
0.644,685.216048878622,300000
0.645,685.216048878622,300000
0.646,685.216048878622,300000
0.647,685.216048878622,300000
0.648,685.216048878622,300000
0.649,685.216048878622,300000
0.65,685.216048878622,300000
0.651,685.216048878622,300000
0.652,685.216048878622,300000
0.653,685.216048878622,300000
0.654,685.216048878622,300000
0.655,685.216048878622,300000
0.656,685.216048878622,300000
0.657,685.216048878622,300000
0.658,685.216048878622,300000
0.659,685.216048878622,300000
0.66,685.216048878622,300000
0.661,685.216048878622,300000
0.662,685.216048878622,300000
0.663,685.216048878622,300000
0.664,685.216048878622,300000
0.665,685.216048878622,300000
0.666,685.216048878622,300000
0.667,685.216048878622,300000
0.668,685.216048878622,300000
0.669,685.216048878622,300000
0.67,685.216048878622,300000
0.671,685.216048878622,300000
0.672,685.216048878622,300000
0.673,685.216048878622,300000
0.674,685.216048878622,300000
0.675,685.216048878622,300000
0.676,685.216048878622,300000
0.677,685.216048878622,300000
0.678,685.216048878622,300000
0.679,685.216048878622,300000
0.68,685.216048878622,300000
0.681,685.216048878622,300000
0.682,685.216048878622,300000
0.683,685.216048878622,300000
0.684,685.216048878622,300000
0.685,685.216048878622,300000
0.686,685.216048878622,300000
0.687,685.216048878622,300000
0.688,685.216048878622,300000
0.689,685.216048878622,300000
0.69,685.216048878622,300000
0.691,685.216048878622,300000
0.692,685.216048878622,300000
0.693,685.216048878622,300000
0.694,685.216048878622,300000
0.695,685.216048878622,300000
0.696,685.216048878622,300000
0.697,685.216048878622,300000
0.698,685.216048878622,300000
0.699,685.216048878622,300000
0.7,685.216048878622,300000
0.701,685.216048878622,300000
0.702,685.216048878622,300000
0.703,685.216048878622,300000
0.704,685.216048878622,300000
0.705,685.216048878622,300000
0.706,685.216048878622,300000
0.707,685.216048878622,300000
0.708,685.216048878622,300000
0.709,685.216048878622,300000
0.71,685.216048878622,300000
0.711,685.216048878622,300000
0.712,685.216048878622,300000
0.713,685.216048878622,300000
0.714,685.216048878622,300000
0.715,685.216048878622,300000
0.716,685.216048878622,300000
0.717,685.216048878622,300000
0.718,685.216048878622,300000
0.719,685.216048878622,300000
0.72,685.216048878622,300000
0.721,685.216048878622,300000
0.722,685.216048878622,300000
0.723,685.216048878622,300000
0.724,685.216048878622,300000
0.725,685.216048878622,300000
0.726,685.216048878622,300000
0.727,685.216048878622,300000
0.728,685.216048878622,300000
0.729,685.216048878622,300000
0.73,685.216048878622,300000
0.731,685.216048878622,300000
0.732,685.216048878622,300000
0.733,685.216048878622,300000
0.734,685.216048878622,300000
0.735,685.216048878622,300000
0.736,685.216048878622,300000
0.737,685.216048878622,300000
0.738,685.216048878622,300000
0.739,685.216048878622,300000
0.74,685.216048878622,300000
0.741,685.216048878622,300000
0.742,685.216048878622,300000
0.743,685.216048878622,300000
0.744,685.216048878622,300000
0.745,685.216048878622,300000
0.746,685.216048878622,300000
0.747,685.216048878622,300000
0.748,685.216048878622,300000
0.749,685.216048878622,300000
0.75,685.216048878622,300000
0.751,685.216048878622,300000
0.752,685.216048878622,300000
0.753,685.216048878622,300000
0.754,685.216048878622,300000
0.755,685.216048878622,300000
0.756,685.216048878622,300000
0.757,685.216048878622,300000
0.758,685.216048878622,300000
0.759,685.216048878622,300000
0.76,685.216048878622,300000
0.761,685.216048878622,300000
0.762,685.216048878622,300000
0.763,685.216048878622,300000
0.764,685.216048878622,300000
0.765,685.216048878622,300000
0.766,685.216048878622,300000
0.767,685.216048878622,300000
0.768,685.216048878622,300000
0.769,685.216048878622,300000
0.77,685.216048878622,300000
0.771,685.216048878622,300000
0.772,685.216048878622,300000
0.773,685.216048878622,300000
0.774,685.216048878622,300000
0.775,685.216048878622,300000
0.776,685.216048878622,300000
0.777,685.216048878622,300000
0.778,685.216048878622,300000
0.779,685.216048878622,300000
0.78,685.216048878622,300000
0.781,685.216048878622,300000
0.782,685.216048878622,300000
0.783,685.216048878622,300000
0.784,685.216048878622,300000
0.785,685.216048878622,300000
0.786,685.216048878622,300000
0.787,685.216048878622,300000
0.788,685.216048878622,300000
0.789,685.216048878622,300000
0.79,685.216048878622,300000
0.791,685.216048878622,300000
0.792,685.216048878622,300000
0.793,685.216048878622,300000
0.794,685.216048878622,300000
0.795,685.216048878622,300000
0.796,685.216048878622,300000
0.797,685.216048878622,300000
0.798,685.216048878622,300000
0.799,685.216048878622,300000
0.8,685.216048878622,300000
0.801,685.216048878622,300000
0.802,685.216048878622,300000
0.803,685.216048878622,300000
0.804,685.216048878622,300000
0.805,685.216048878622,300000
0.806,685.216048878622,300000
0.807,685.216048878622,300000
0.808,685.216048878622,300000
0.809,685.216048878622,300000
0.81,685.216048878622,300000
0.811,685.216048878622,300000
0.812,685.216048878622,300000
0.813,685.216048878622,300000
0.814,685.216048878622,300000
0.815,685.216048878622,300000
0.816,685.216048878622,300000
0.817,685.216048878622,300000
0.818,685.216048878622,300000
0.819,685.216048878622,300000
0.82,685.216048878622,300000
0.821,685.216048878622,300000
0.822,685.216048878622,300000
0.823,685.216048878622,300000
0.824,685.216048878622,300000
0.825,685.216048878622,300000
0.826,685.216048878622,300000
0.827,685.216048878622,300000
0.828,685.216048878622,300000
0.829,685.216048878622,300000
0.83,685.216048878622,300000
0.831,685.216048878622,300000
0.832,685.216048878622,300000
0.833,685.216048878622,300000
0.834,685.216048878622,300000
0.835,685.216048878622,300000
0.836,685.216048878622,300000
0.837,685.216048878622,300000
0.838,685.216048878622,300000
0.839,685.216048878622,300000
0.84,685.216048878622,300000
0.841,685.216048878622,300000
0.842,685.216048878622,300000
0.843,685.216048878622,300000
0.844,685.216048878622,300000
0.845,685.216048878622,300000
0.846,685.216048878622,300000
0.847,685.216048878622,300000
0.848,685.216048878622,300000
0.849,685.216048878622,300000
0.85,685.216048878622,300000
0.851,685.216048878622,300000
0.852,685.216048878622,300000
0.853,685.216048878622,300000
0.854,685.216048878622,300000
0.855,685.216048878622,300000
0.856,685.216048878622,300000
0.857,685.216048878622,300000
0.858,685.216048878622,300000
0.859,685.216048878622,300000
0.86,685.216048878622,300000
0.861,685.216048878622,300000
0.862,685.216048878622,300000
0.863,685.216048878622,300000
0.864,685.216048878622,300000
0.865,685.216048878622,300000
0.866,685.216048878622,300000
0.867,685.216048878622,300000
0.868,685.216048878622,300000
0.869,685.216048878622,300000
0.87,685.216048878622,300000
0.871,685.216048878622,300000
0.872,685.216048878622,300000
0.873,685.216048878622,300000
0.874,685.216048878622,300000
0.875,685.216048878622,300000
0.876,685.216048878622,300000
0.877,685.216048878622,300000
0.878,685.216048878622,300000
0.879,685.216048878622,300000
0.88,685.216048878622,300000
0.881,685.216048878622,300000
0.882,685.216048878622,300000
0.883,685.216048878622,300000
0.884,685.216048878622,300000
0.885,685.216048878622,300000
0.886,685.216048878622,300000
0.887,685.216048878622,300000
0.888,685.216048878622,300000
0.889,685.216048878622,300000
0.89,685.216048878622,300000
0.891,685.216048878622,300000
0.892,685.216048878622,300000
0.893,685.216048878622,300000
0.894,685.216048878622,300000
0.895,685.216048878622,300000
0.896,685.216048878622,300000
0.897,685.216048878622,300000
0.898,685.216048878622,300000
0.899,685.216048878622,300000
0.9,685.216048878622,300000
0.901,685.216048878622,300000
0.902,685.216048878622,300000
0.903,685.216048878622,300000
0.904,685.216048878622,300000
0.905,685.216048878622,300000
0.906,685.216048878622,300000
0.907,685.216048878622,300000
0.908,685.216048878622,300000
0.909,685.216048878622,300000
0.91,685.216048878622,300000
0.911,685.216048878622,300000
0.912,685.216048878622,300000
0.913,685.216048878622,300000
0.914,685.216048878622,300000
0.915,685.216048878622,300000
0.916,685.216048878622,300000
0.917,685.216048878622,300000
0.918,685.216048878622,300000
0.919,685.216048878622,300000
0.92,685.216048878622,300000
0.921,685.216048878622,300000
0.922,685.216048878622,300000
0.923,685.216048878622,300000
0.924,685.216048878622,300000
0.925,685.216048878622,300000
0.926,685.216048878622,300000
0.927,685.216048878622,300000
0.928,685.216048878622,300000
0.929,685.216048878622,300000
0.93,685.216048878622,300000
0.931,685.216048878622,300000
0.932,685.216048878622,300000
0.933,685.216048878622,300000
0.934,685.216048878622,300000
0.935,685.216048878622,300000
0.936,685.216048878622,300000
0.937,685.216048878622,300000
0.938,685.216048878622,300000
0.939,685.216048878622,300000
0.94,685.216048878622,300000
0.941,685.216048878622,300000
0.942,685.216048878622,300000
0.943,685.216048878622,300000
0.944,685.216048878622,300000
0.945,685.216048878622,300000
0.946,685.216048878622,300000
0.947,685.216048878622,300000
0.948,685.216048878622,300000
0.949,685.216048878622,300000
0.95,685.216048878622,300000
0.951,685.216048878622,300000
0.952,685.216048878622,300000
0.953,685.216048878622,300000
0.954,685.216048878622,300000
0.955,685.216048878622,300000
0.956,685.216048878622,300000
0.957,685.216048878622,300000
0.958,685.216048878622,300000
0.959,685.216048878622,300000
0.96,685.216048878622,300000
0.961,685.216048878622,300000
0.962,685.216048878622,300000
0.963,685.216048878622,300000
0.964,685.216048878622,300000
0.965,685.216048878622,300000
0.966,685.216048878622,300000
0.967,685.216048878622,300000
0.968,685.216048878622,300000
0.969,685.216048878622,300000
0.97,685.216048878622,300000
0.971,685.216048878622,300000
0.972,685.216048878622,300000
0.973,685.216048878622,300000
0.974,685.216048878622,300000
0.975,685.216048878622,300000
0.976,685.216048878622,300000
0.977,685.216048878622,300000
0.978,685.216048878622,300000
0.979,685.216048878622,300000
0.98,685.216048878622,300000
0.981,685.216048878622,300000
0.982,685.216048878622,300000
0.983,685.216048878622,300000
0.984,685.216048878622,300000
0.985,685.216048878622,300000
0.986,685.216048878622,300000
0.987,685.216048878622,300000
0.988,685.216048878622,300000
0.989,685.216048878622,300000
0.99,685.216048878622,300000
0.991,685.216048878622,300000
0.992,685.216048878622,300000
0.993,685.216048878622,300000
0.994,685.216048878622,300000
0.995,685.216048878622,300000
