Time,Flow_Rate
0.191,685.217329049634
0.192,685.217242379464
0.193,685.217161576966
0.194,685.217086244898
0.195,685.217016012908
0.196,685.216950535717
0.197,685.216889491423
0.198,685.216832579914
0.199,685.216779521398
0.2,685.216730055022
0.201,685.216683937596
0.202,685.216640942391
0.203,685.216600858031
0.204,685.216563487446
0.205,685.216528646912
0.206,685.216496165139
0.207,685.216465882438
0.208,685.216437649927
0.209,685.216411328806
0.21,685.216386789671
0.211,685.216363911879
0.212,685.216342582954
0.213,685.216322698035
0.214,685.216304159361
0.215,685.21628687579
0.216,685.216270762347
0.217,685.216255739815
0.218,685.216241734336
0.219,685.216228677053
0.22,685.216216503773
0.221,685.216205154648
0.222,685.216194573879
0.223,685.216184709448
0.224,685.216175512858
0.225,685.216166938895
0.226,685.216158945406
0.227,685.216151493091
0.228,685.216144545312
0.229,685.216138067911
0.23,685.216132029043
0.231,685.216126399018
0.232,685.216121150156
0.233,685.216116256652
0.234,685.216111694449
0.235,685.216107441115
0.236,685.21610347574
0.237,685.216099778829
0.238,685.216096332206
0.239,685.216093118926
0.24,685.216090123192
0.241,685.216087330275
0.242,685.216084726443
0.243,685.216082298897
0.244,685.216080035699
0.245,685.216077925725
0.246,685.2160759586
0.247,685.216074124654
0.248,685.216072414869
0.249,685.21607082084
0.25,685.21606933473
0.251,685.216067949233
0.252,685.216066657536
0.253,685.21606545329
0.254,685.216064330574
0.255,685.216063283867
0.256,685.216062308025
0.257,685.21606139825
0.258,685.216060550068
0.259,685.216059759309
0.26,685.216059022087
0.261,685.216058334776
0.262,685.216057693997
0.263,685.2160570966
0.264,685.216056539649
0.265,685.216056020403
0.266,685.216055536312
0.267,685.216055084995
0.268,685.216054664233
0.269,685.216054271958
0.27,685.21605390624
0.271,685.216053565281
0.272,685.216053247407
0.273,685.216052951053
0.274,685.216052674763
0.275,685.216052417179
0.276,685.216052177033
0.277,685.216051953145
0.278,685.216051744416
0.279,685.216051549818
0.28,685.216051368394
0.281,685.216051199253
0.282,685.216051041563
0.283,685.21605089455
0.284,685.216050757489
0.285,685.216050629708
0.286,685.216050510577
0.287,685.216050399512
0.288,685.216050295967
0.289,685.216050199431
0.29,685.216050109432
0.291,685.216050025525
0.292,685.216049947299
0.293,685.216049874369
0.294,685.216049806377
0.295,685.216049742988
0.296,685.21604968389
0.297,685.216049628794
0.298,685.216049577427
0.299,685.216049529538
0.3,685.216049484892
0.301,685.216049443268
0.302,685.216049404462
0.303,685.216049368283
0.304,685.216049334554
0.305,685.216049303108
0.306,685.216049273791
0.307,685.216049246459
0.308,685.216049220977
0.309,685.216049197221
0.31,685.216049175073
0.311,685.216049154424
0.312,685.216049135174
0.313,685.216049117226
0.314,685.216049100494
0.315,685.216049084895
0.316,685.216049070351
0.317,685.216049056792
0.318,685.216049044152
0.319,685.216049032367
0.32,685.21604902138
0.321,685.216049011136
0.322,685.216049001586
0.323,685.216048992683
0.324,685.216048984383
0.325,685.216048976644
0.326,685.21604896943
0.327,685.216048962703
0.328,685.216048956433
0.329,685.216048950586
0.33,685.216048945136
0.331,685.216048940055
0.332,685.216048935317
0.333,685.2160489309
0.334,685.216048926783
0.335,685.216048922944
0.336,685.216048919365
0.337,685.216048916028
0.338,685.216048912918
0.339,685.216048910017
0.34,685.216048907314
0.341,685.216048904793
0.342,685.216048902442
0.343,685.216048900252
0.344,685.216048898208
0.345,685.216048896304
0.346,685.216048894529
0.347,685.216048892874
0.348,685.216048891331
0.349,685.216048889892
0.35,685.216048888551
0.351,685.2160488873
0.352,685.216048886134
0.353,685.216048885047
0.354,685.216048884034
0.355,685.216048883089
0.356,685.216048882208
0.357,685.216048881387
0.358,685.216048880622
0.359,685.216048879908
0.36,685.216048879243
0.361,685.216048878622
0.362,685.216048878622
0.363,685.216048878622
0.364,685.216048878622
0.365,685.216048878622
0.366,685.216048878622
0.367,685.216048878622
0.368,685.216048878622
0.369,685.216048878622
0.37,685.216048878622
0.371,685.216048878622
0.372,685.216048878622
0.373,685.216048878622
0.374,685.216048878622
0.375,685.216048878622
0.376,685.216048878622
0.377,685.216048878622
0.378,685.216048878622
0.379,685.216048878622
0.38,685.216048878622
0.381,685.216048878622
0.382,685.216048878622
0.383,685.216048878622
0.384,685.216048878622
0.385,685.216048878622
0.386,685.216048878622
0.387,685.216048878622
0.388,685.216048878622
0.389,685.216048878622
0.39,685.216048878622
0.391,685.216048878622
0.392,685.216048878622
0.393,685.216048878622
0.394,685.216048878622
0.395,685.216048878622
0.396,685.216048878622
0.397,685.216048878622
0.398,685.216048878622
0.399,685.216048878622
0.4,685.216048878622
0.401,685.216048878622
0.402,685.216048878622
0.403,685.216048878622
0.404,685.216048878622
0.405,685.216048878622
0.406,685.216048878622
0.407,685.216048878622
0.408,685.216048878622
0.409,685.216048878622
0.41,685.216048878622
0.411,685.216048878622
0.412,685.216048878622
0.413,685.216048878622
0.414,685.216048878622
0.415,685.216048878622
0.416,685.216048878622
0.417,685.216048878622
0.418,685.216048878622
0.419,685.216048878622
0.42,685.216048878622
0.421,685.216048878622
0.422,685.216048878622
0.423,685.216048878622
0.424,685.216048878622
0.425,685.216048878622
0.426,685.216048878622
0.427,685.216048878622
0.428,685.216048878622
0.429,685.216048878622
0.43,685.216048878622
0.431,685.216048878622
0.432,685.216048878622
0.433,685.216048878622
0.434,685.216048878622
0.435,685.216048878622
0.436,685.216048878622
0.437,685.216048878622
0.438,685.216048878622
0.439,685.216048878622
0.44,685.216048878622
0.441,685.216048878622
0.442,685.216048878622
0.443,685.216048878622
0.444,685.216048878622
0.445,685.216048878622
0.446,685.216048878622
0.447,685.216048878622
0.448,685.216048878622
0.449,685.216048878622
0.45,685.216048878622
0.451,685.216048878622
0.452,685.216048878622
0.453,685.216048878622
0.454,685.216048878622
0.455,685.216048878622
0.456,685.216048878622
0.457,685.216048878622
0.458,685.216048878622
0.459,685.216048878622
0.46,685.216048878622
0.461,685.216048878622
0.462,685.216048878622
0.463,685.216048878622
0.464,685.216048878622
0.465,685.216048878622
0.466,685.216048878622
0.467,685.216048878622
0.468,685.216048878622
0.469,685.216048878622
0.47,685.216048878622
0.471,685.216048878622
0.472,685.216048878622
0.473,685.216048878622
0.474,685.216048878622
0.475,685.216048878622
0.476,685.216048878622
0.477,685.216048878622
0.478,685.216048878622
0.479,685.216048878622
0.48,685.216048878622
0.481,685.216048878622
0.482,685.216048878622
0.483,685.216048878622
0.484,685.216048878622
0.485,685.216048878622
0.486,685.216048878622
0.487,685.216048878622
0.488,685.216048878622
0.489,685.216048878622
0.49,685.216048878622
0.491,685.216048878622
0.492,685.216048878622
0.493,685.216048878622
0.494,685.216048878622
0.495,685.216048878622
0.496,685.216048878622
0.497,685.216048878622
0.498,685.216048878622
0.499,685.216048878622
0.5,685.216048878622
0.501,685.216048878622
0.502,685.216048878622
0.503,685.216048878622
0.504,685.216048878622
0.505,685.216048878622
0.506,685.216048878622
0.507,685.216048878622
0.508,685.216048878622
0.509,685.216048878622
0.51,685.216048878622
0.511,685.216048878622
0.512,685.216048878622
0.513,685.216048878622
0.514,685.216048878622
0.515,685.216048878622
0.516,685.216048878622
0.517,685.216048878622
0.518,685.216048878622
0.519,685.216048878622
0.52,685.216048878622
0.521,685.216048878622
0.522,685.216048878622
0.523,685.216048878622
0.524,685.216048878622
0.525,685.216048878622
0.526,685.216048878622
0.527,685.216048878622
0.528,685.216048878622
0.529,685.216048878622
0.53,685.216048878622
0.531,685.216048878622
0.532,685.216048878622
0.533,685.216048878622
0.534,685.216048878622
0.535,685.216048878622
0.536,685.216048878622
0.537,685.216048878622
0.538,685.216048878622
0.539,685.216048878622
0.54,685.216048878622
0.541,685.216048878622
0.542,685.216048878622
0.543,685.216048878622
0.544,685.216048878622
0.545,685.216048878622
0.546,685.216048878622
0.547,685.216048878622
0.548,685.216048878622
0.549,685.216048878622
0.55,685.216048878622
0.551,685.216048878622
0.552,685.216048878622
0.553,685.216048878622
0.554,685.216048878622
0.555,685.216048878622
0.556,685.216048878622
0.557,685.216048878622
0.558,685.216048878622
0.559,685.216048878622
0.56,685.216048878622
0.561,685.216048878622
0.562,685.216048878622
0.563,685.216048878622
0.564,685.216048878622
0.565,685.216048878622
0.566,685.216048878622
0.567,685.216048878622
0.568,685.216048878622
0.569,685.216048878622
0.57,685.216048878622
0.571,685.216048878622
0.572,685.216048878622
0.573,685.216048878622
0.574,685.216048878622
0.575,685.216048878622
0.576,685.216048878622
0.577,685.216048878622
0.578,685.216048878622
0.579,685.216048878622
0.58,685.216048878622
0.581,685.216048878622
0.582,685.216048878622
0.583,685.216048878622
0.584,685.216048878622
0.585,685.216048878622
0.586,685.216048878622
0.587,685.216048878622
0.588,685.216048878622
0.589,685.216048878622
0.59,685.216048878622
0.591,685.216048878622
0.592,685.216048878622
0.593,685.216048878622
0.594,685.216048878622
0.595,685.216048878622
0.596,685.216048878622
0.597,685.216048878622
0.598,685.216048878622
0.599,685.216048878622
0.6,685.216048878622
0.601,685.216048878622
0.602,685.216048878622
0.603,685.216048878622
0.604,685.216048878622
0.605,685.216048878622
0.606,685.216048878622
0.607,685.216048878622
0.608,685.216048878622
0.609,685.216048878622
0.61,685.216048878622
0.611,685.216048878622
0.612,685.216048878622
0.613,685.216048878622
0.614,685.216048878622
0.615,685.216048878622
0.616,685.216048878622
0.617,685.216048878622
0.618,685.216048878622
0.619,685.216048878622
0.62,685.216048878622
0.621,685.216048878622
0.622,685.216048878622
0.623,685.216048878622
0.624,685.216048878622
0.625,685.216048878622
0.626,685.216048878622
0.627,685.216048878622
0.628,685.216048878622
0.629,685.216048878622
0.63,685.216048878622
0.631,685.216048878622
0.632,685.216048878622
0.633,685.216048878622
0.634,685.216048878622
0.635,685.216048878622
0.636,685.216048878622
0.637,685.216048878622
0.638,685.216048878622
0.639,685.216048878622
0.64,685.216048878622
0.641,685.216048878622
0.642,685.216048878622
0.643,685.216048878622
0.644,685.216048878622
0.645,685.216048878622
0.646,685.216048878622
0.647,685.216048878622
0.648,685.216048878622
0.649,685.216048878622
0.65,685.216048878622
0.651,685.216048878622
0.652,685.216048878622
0.653,685.216048878622
0.654,685.216048878622
0.655,685.216048878622
0.656,685.216048878622
0.657,685.216048878622
0.658,685.216048878622
0.659,685.216048878622
0.66,685.216048878622
0.661,685.216048878622
0.662,685.216048878622
0.663,685.216048878622
0.664,685.216048878622
0.665,685.216048878622
0.666,685.216048878622
0.667,685.216048878622
0.668,685.216048878622
0.669,685.216048878622
0.67,685.216048878622
0.671,685.216048878622
0.672,685.216048878622
0.673,685.216048878622
0.674,685.216048878622
0.675,685.216048878622
0.676,685.216048878622
0.677,685.216048878622
0.678,685.216048878622
0.679,685.216048878622
0.68,685.216048878622
0.681,685.216048878622
0.682,685.216048878622
0.683,685.216048878622
0.684,685.216048878622
0.685,685.216048878622
0.686,685.216048878622
0.687,685.216048878622
0.688,685.216048878622
0.689,685.216048878622
0.69,685.216048878622
0.691,685.216048878622
0.692,685.216048878622
0.693,685.216048878622
0.694,685.216048878622
0.695,685.216048878622
0.696,685.216048878622
0.697,685.216048878622
0.698,685.216048878622
0.699,685.216048878622
0.7,685.216048878622
0.701,685.216048878622
0.702,685.216048878622
0.703,685.216048878622
0.704,685.216048878622
0.705,685.216048878622
0.706,685.216048878622
0.707,685.216048878622
0.708,685.216048878622
0.709,685.216048878622
0.71,685.216048878622
0.711,685.216048878622
0.712,685.216048878622
0.713,685.216048878622
0.714,685.216048878622
0.715,685.216048878622
0.716,685.216048878622
0.717,685.216048878622
0.718,685.216048878622
0.719,685.216048878622
0.72,685.216048878622
0.721,685.216048878622
0.722,685.216048878622
0.723,685.216048878622
0.724,685.216048878622
0.725,685.216048878622
0.726,685.216048878622
0.727,685.216048878622
0.728,685.216048878622
0.729,685.216048878622
0.73,685.216048878622
0.731,685.216048878622
0.732,685.216048878622
0.733,685.216048878622
0.734,685.216048878622
0.735,685.216048878622
0.736,685.216048878622
0.737,685.216048878622
0.738,685.216048878622
0.739,685.216048878622
0.74,685.216048878622
0.741,685.216048878622
0.742,685.216048878622
0.743,685.216048878622
0.744,685.216048878622
0.745,685.216048878622
0.746,685.216048878622
0.747,685.216048878622
0.748,685.216048878622
0.749,685.216048878622
0.75,685.216048878622
0.751,685.216048878622
0.752,685.216048878622
0.753,685.216048878622
0.754,685.216048878622
0.755,685.216048878622
0.756,685.216048878622
0.757,685.216048878622
0.758,685.216048878622
0.759,685.216048878622
0.76,685.216048878622
0.761,685.216048878622
0.762,685.216048878622
0.763,685.216048878622
0.764,685.216048878622
0.765,685.216048878622
0.766,685.216048878622
0.767,685.216048878622
0.768,685.216048878622
0.769,685.216048878622
0.77,685.216048878622
0.771,685.216048878622
0.772,685.216048878622
0.773,685.216048878622
0.774,685.216048878622
0.775,685.216048878622
0.776,685.216048878622
0.777,685.216048878622
0.778,685.216048878622
0.779,685.216048878622
0.78,685.216048878622
0.781,685.216048878622
0.782,685.216048878622
0.783,685.216048878622
0.784,685.216048878622
0.785,685.216048878622
0.786,685.216048878622
0.787,685.216048878622
0.788,685.216048878622
0.789,685.216048878622
0.79,685.216048878622
0.791,685.216048878622
0.792,685.216048878622
0.793,685.216048878622
0.794,685.216048878622
0.795,685.216048878622
0.796,685.216048878622
0.797,685.216048878622
0.798,685.216048878622
0.799,685.216048878622
0.8,685.216048878622
0.801,685.216048878622
0.802,685.216048878622
0.803,685.216048878622
0.804,685.216048878622
0.805,685.216048878622
0.806,685.216048878622
0.807,685.216048878622
0.808,685.216048878622
0.809,685.216048878622
0.81,685.216048878622
0.811,685.216048878622
0.812,685.216048878622
0.813,685.216048878622
0.814,685.216048878622
0.815,685.216048878622
0.816,685.216048878622
0.817,685.216048878622
0.818,685.216048878622
0.819,685.216048878622
0.82,685.216048878622
0.821,685.216048878622
0.822,685.216048878622
0.823,685.216048878622
0.824,685.216048878622
0.825,685.216048878622
0.826,685.216048878622
0.827,685.216048878622
0.828,685.216048878622
0.829,685.216048878622
0.83,685.216048878622
0.831,685.216048878622
0.832,685.216048878622
0.833,685.216048878622
0.834,685.216048878622
0.835,685.216048878622
0.836,685.216048878622
0.837,685.216048878622
0.838,685.216048878622
0.839,685.216048878622
0.84,685.216048878622
0.841,685.216048878622
0.842,685.216048878622
0.843,685.216048878622
0.844,685.216048878622
0.845,685.216048878622
0.846,685.216048878622
0.847,685.216048878622
0.848,685.216048878622
0.849,685.216048878622
0.85,685.216048878622
0.851,685.216048878622
0.852,685.216048878622
0.853,685.216048878622
0.854,685.216048878622
0.855,685.216048878622
0.856,685.216048878622
0.857,685.216048878622
0.858,685.216048878622
0.859,685.216048878622
0.86,685.216048878622
0.861,685.216048878622
0.862,685.216048878622
0.863,685.216048878622
0.864,685.216048878622
0.865,685.216048878622
0.866,685.216048878622
0.867,685.216048878622
0.868,685.216048878622
0.869,685.216048878622
0.87,685.216048878622
0.871,685.216048878622
0.872,685.216048878622
0.873,685.216048878622
0.874,685.216048878622
0.875,685.216048878622
0.876,685.216048878622
0.877,685.216048878622
0.878,685.216048878622
0.879,685.216048878622
0.88,685.216048878622
0.881,685.216048878622
0.882,685.216048878622
0.883,685.216048878622
0.884,685.216048878622
0.885,685.216048878622
0.886,685.216048878622
0.887,685.216048878622
0.888,685.216048878622
0.889,685.216048878622
0.89,685.216048878622
0.891,685.216048878622
0.892,685.216048878622
0.893,685.216048878622
0.894,685.216048878622
0.895,685.216048878622
0.896,685.216048878622
0.897,685.216048878622
0.898,685.216048878622
0.899,685.216048878622
0.9,685.216048878622
0.901,685.216048878622
0.902,685.216048878622
0.903,685.216048878622
0.904,685.216048878622
0.905,685.216048878622
0.906,685.216048878622
0.907,685.216048878622
0.908,685.216048878622
0.909,685.216048878622
0.91,685.216048878622
0.911,685.216048878622
0.912,685.216048878622
0.913,685.216048878622
0.914,685.216048878622
0.915,685.216048878622
0.916,685.216048878622
0.917,685.216048878622
0.918,685.216048878622
0.919,685.216048878622
0.92,685.216048878622
0.921,685.216048878622
0.922,685.216048878622
0.923,685.216048878622
0.924,685.216048878622
0.925,685.216048878622
0.926,685.216048878622
0.927,685.216048878622
0.928,685.216048878622
0.929,685.216048878622
0.93,685.216048878622
0.931,685.216048878622
0.932,685.216048878622
0.933,685.216048878622
0.934,685.216048878622
0.935,685.216048878622
0.936,685.216048878622
0.937,685.216048878622
0.938,685.216048878622
0.939,685.216048878622
0.94,685.216048878622
0.941,685.216048878622
0.942,685.216048878622
0.943,685.216048878622
0.944,685.216048878622
0.945,685.216048878622
0.946,685.216048878622
0.947,685.216048878622
0.948,685.216048878622
0.949,685.216048878622
0.95,685.216048878622
0.951,685.216048878622
0.952,685.216048878622
0.953,685.216048878622
0.954,685.216048878622
0.955,685.216048878622
0.956,685.216048878622
0.957,685.216048878622
0.958,685.216048878622
0.959,685.216048878622
0.96,685.216048878622
0.961,685.216048878622
0.962,685.216048878622
0.963,685.216048878622
0.964,685.216048878622
0.965,685.216048878622
0.966,685.216048878622
0.967,685.216048878622
0.968,685.216048878622
0.969,685.216048878622
0.97,685.216048878622
0.971,685.216048878622
0.972,685.216048878622
0.973,685.216048878622
0.974,685.216048878622
0.975,685.216048878622
0.976,685.216048878622
0.977,685.216048878622
0.978,685.216048878622
0.979,685.216048878622
0.98,685.216048878622
0.981,685.216048878622
0.982,685.216048878622
0.983,685.216048878622
0.984,685.216048878622
0.985,685.216048878622
0.986,685.216048878622
0.987,685.216048878622
0.988,685.216048878622
0.989,685.216048878622
0.99,685.216048878622
0.991,685.216048878622
0.992,685.216048878622
0.993,685.216048878622
0.994,685.216048878622
0.995,685.216048878622
0.996,685.216048878622
0.997,685.216048878622
0.998,685.216048878622
0.999,685.216048878622
1,685.216048878622
1.001,685.216048878622
1.002,685.216048878622
1.003,685.216048878622
1.004,685.216048878622
1.005,685.216048878622
1.006,685.216048878622
1.007,685.216048878622
1.008,685.216048878622
1.009,685.216048878622
1.01,685.216048878622
1.011,685.216048878622
1.012,685.216048878622
1.013,685.216048878622
1.014,685.216048878622
1.015,685.216048878622
1.016,685.216048878622
1.017,685.216048878622
1.018,685.216048878622
1.019,685.216048878622
1.02,685.216048878622
1.021,685.216048878622
1.022,685.216048878622
1.023,685.216048878622
1.024,685.216048878622
1.025,685.216048878622
1.026,685.216048878622
1.027,685.216048878622
1.028,685.216048878622
1.029,685.216048878622
1.03,685.216048878622
1.031,685.216048878622
1.032,685.216048878622
1.033,685.216048878622
1.034,685.216048878622
1.035,685.216048878622
1.036,685.216048878622
1.037,685.216048878622
1.038,685.216048878622
1.039,685.216048878622
1.04,685.216048878622
1.041,685.216048878622
1.042,685.216048878622
1.043,685.216048878622
1.044,685.216048878622
1.045,685.216048878622
1.046,685.216048878622
1.047,685.216048878622
1.048,685.216048878622
1.049,685.216048878622
1.05,685.216048878622
1.051,685.216048878622
1.052,685.216048878622
1.053,685.216048878622
1.054,685.216048878622
1.055,685.216048878622
1.056,685.216048878622
1.057,685.216048878622
1.058,685.216048878622
1.059,685.216048878622
1.06,685.216048878622
1.061,685.216048878622
1.062,685.216048878622
1.063,685.216048878622
1.064,685.216048878622
1.065,685.216048878622
1.066,685.216048878622
1.067,685.216048878622
1.068,685.216048878622
1.069,685.216048878622
1.07,685.216048878622
1.071,685.216048878622
1.072,685.216048878622
1.073,685.216048878622
1.074,685.216048878622
1.075,685.216048878622
1.076,685.216048878622
1.077,685.216048878622
1.078,685.216048878622
1.079,685.216048878622
1.08,685.216048878622
1.081,685.216048878622
1.082,685.216048878622
1.083,685.216048878622
1.084,685.216048878622
1.085,685.216048878622
1.086,685.216048878622
1.087,685.216048878622
1.088,685.216048878622
1.089,685.216048878622
1.09,685.216048878622
1.091,685.216048878622
1.092,685.216048878622
1.093,685.216048878622
1.094,685.216048878622
1.095,685.216048878622
1.096,685.216048878622
1.097,685.216048878622
1.098,685.216048878622
1.099,685.216048878622
1.1,685.216048878622
1.101,685.216048878622
1.102,685.216048878622
1.103,685.216048878622
1.104,685.216048878622
1.105,685.216048878622
1.106,685.216048878622
1.107,685.216048878622
1.108,685.216048878622
1.109,685.216048878622
1.11,685.216048878622
1.111,685.216048878622
1.112,685.216048878622
1.113,685.216048878622
1.114,685.216048878622
1.115,685.216048878622
1.116,685.216048878622
1.117,685.216048878622
1.118,685.216048878622
1.119,685.216048878622
1.12,685.216048878622
1.121,685.216048878622
1.122,685.216048878622
1.123,685.216048878622
1.124,685.216048878622
1.125,685.216048878622
1.126,685.216048878622
1.127,685.216048878622
1.128,685.216048878622
1.129,685.216048878622
1.13,685.216048878622
1.131,685.216048878622
1.132,685.216048878622
1.133,685.216048878622
1.134,685.216048878622
1.135,685.216048878622
1.136,685.216048878622
1.137,685.216048878622
1.138,685.216048878622
1.139,685.216048878622
1.14,685.216048878622
1.141,685.216048878622
1.142,685.216048878622
1.143,685.216048878622
1.144,685.216048878622
1.145,685.216048878622
1.146,685.216048878622
1.147,685.216048878622
1.148,685.216048878622
1.149,685.216048878622
1.15,685.216048878622
1.151,685.216048878622
1.152,685.216048878622
1.153,685.216048878622
1.154,685.216048878622
1.155,685.216048878622
1.156,685.216048878622
1.157,685.216048878622
1.158,685.216048878622
1.159,685.216048878622
1.16,685.216048878622
1.161,685.216048878622
1.162,685.216048878622
1.163,685.216048878622
1.164,685.216048878622
1.165,685.216048878622
1.166,685.216048878622
1.167,685.216048878622
1.168,685.216048878622
1.169,685.216048878622
1.17,685.216048878622
1.171,685.216048878622
1.172,685.216048878622
1.173,685.216048878622
1.174,685.216048878622
1.175,685.216048878622
1.176,685.216048878622
1.177,685.216048878622
1.178,685.216048878622
1.179,685.216048878622
1.18,685.216048878622
1.181,685.216048878622
1.182,685.216048878622
1.183,685.216048878622
1.184,685.216048878622
1.185,685.216048878622
1.186,685.216048878622
1.187,685.216048878622
1.188,685.216048878622
1.189,685.216048878622
1.19,685.216048878622
1.191,685.216048878622
1.192,685.216048878622
1.193,685.216048878622
1.194,685.216048878622
1.195,685.216048878622
1.196,685.216048878622
1.197,685.216048878622
1.198,685.216048878622
1.199,685.216048878622
1.2,685.216048878622
1.201,685.216048878622
1.202,685.216048878622
1.203,685.216048878622
1.204,685.216048878622
1.205,685.216048878622
1.206,685.216048878622
1.207,685.216048878622
1.208,685.216048878622
1.209,685.216048878622
1.21,685.216048878622
1.211,685.216048878622
1.212,685.216048878622
1.213,685.216048878622
1.214,685.216048878622
1.215,685.216048878622
1.216,685.216048878622
1.217,685.216048878622
1.218,685.216048878622
1.219,685.216048878622
1.22,685.216048878622
1.221,685.216048878622
1.222,685.216048878622
1.223,685.216048878622
1.224,685.216048878622
1.225,685.216048878622
1.226,685.216048878622
1.227,685.216048878622
1.228,685.216048878622
1.229,685.216048878622
1.23,685.216048878622
1.231,685.216048878622
1.232,685.216048878622
1.233,685.216048878622
1.234,685.216048878622
1.235,685.216048878622
1.236,685.216048878622
1.237,685.216048878622
1.238,685.216048878622
1.239,685.216048878622
1.24,685.216048878622
1.241,685.216048878622
1.242,685.216048878622
1.243,685.216048878622
1.244,685.216048878622
1.245,685.216048878622
1.246,685.216048878622
1.247,685.216048878622
1.248,685.216048878622
1.249,685.216048878622
1.25,685.216048878622
1.251,685.216048878622
1.252,685.216048878622
1.253,685.216048878622
1.254,685.216048878622
1.255,685.216048878622
1.256,685.216048878622
1.257,685.216048878622
1.258,685.216048878622
1.259,685.216048878622
1.26,685.216048878622
1.261,685.216048878622
1.262,685.216048878622
1.263,685.216048878622
1.264,685.216048878622
1.265,685.216048878622
1.266,685.216048878622
1.267,685.216048878622
1.268,685.216048878622
